country,source,year,value,year_tot,value_per
World,        Coal (quad Btu),2009,145.0651248632707,493.04267298130344,29.422427877509843
World,        Natural gas (quad Btu),2009,109.557474242312,493.04267298130344,22.22068803494145
World,        Petroleum and other liquids (quad Btu),2009,168.7490295671348,493.04267298130344,34.226049552009854
World,            Nuclear (quad Btu),2009,26.64169141457496,493.04267298130344,5.403526484529106
World,            Renewables and other (quad Btu),2009,43.02935289401098,493.04267298130344,8.727308051009752
World,        Coal (quad Btu),2010,156.2100118801702,518.7316575467809,30.113838168067215
World,        Natural gas (quad Btu),2010,116.9456786391905,518.7316575467809,22.54454243110157
World,        Petroleum and other liquids (quad Btu),2010,171.40887623730035,518.7316575467809,33.043843332781776
World,            Nuclear (quad Btu),2010,27.37991816251363,518.7316575467809,5.27824314636984
World,            Renewables and other (quad Btu),2010,46.78717262760616,518.7316575467809,9.019532921679597
World,        Coal (quad Btu),2011,164.6660958626647,534.1878726115885,30.825502469314664
World,        Natural gas (quad Btu),2011,121.00264316649792,534.1878726115885,22.651701652253667
World,        Petroleum and other liquids (quad Btu),2011,173.4474119288603,534.1878726115885,32.469365334127495
World,            Nuclear (quad Btu),2011,26.24755313733225,534.1878726115885,4.9135434335135155
World,            Renewables and other (quad Btu),2011,48.82416851623341,534.1878726115885,9.13988711079066
World,        Coal (quad Btu),2012,169.22524588632982,546.3336053856784,30.974709265205654
World,        Natural gas (quad Btu),2012,123.53319087066691,546.3336053856784,22.611311047479855
World,        Petroleum and other liquids (quad Btu),2012,178.21978509999002,546.3336053856784,32.62105485423648
World,            Nuclear (quad Btu),2012,24.474108820505307,546.3336053856784,4.479700420996082
World,            Renewables and other (quad Btu),2012,50.88127470818636,546.3336053856784,9.31322441208193
World,        Coal (quad Btu),2013,171.89785074745168,554.1775530046207,31.018551692586943
World,        Natural gas (quad Btu),2013,125.0319148566211,554.1775530046207,22.561706835422584
World,        Petroleum and other liquids (quad Btu),2013,177.97108862063723,554.1775530046207,32.11445278786911
World,            Nuclear (quad Btu),2013,24.651921363938744,554.1775530046207,4.448379626760739
World,            Renewables and other (quad Btu),2013,54.62477741597194,554.1775530046207,9.856909057360626
World,        Coal (quad Btu),2014,171.42657584106516,563.3312418721082,30.43086608712956
World,        Natural gas (quad Btu),2014,126.99005268263716,563.3312418721082,22.54269659545483
World,        Petroleum and other liquids (quad Btu),2014,182.65862375335175,563.3312418721082,32.42472814863343
World,            Nuclear (quad Btu),2014,25.138315345434304,563.3312418721082,4.462439409874128
World,            Renewables and other (quad Btu),2014,57.11767424961982,563.3312418721082,10.139269758908048
World,        Coal (quad Btu),2015,167.60275094035566,568.5582919870983,29.478551856941156
World,        Natural gas (quad Btu),2015,129.64451519214128,568.5582919870983,22.802325991770633
World,        Petroleum and other liquids (quad Btu),2015,187.8356100677425,568.5582919870983,33.03717713996595
World,            Nuclear (quad Btu),2015,25.43752788818358,568.5582919870983,4.474040436430889
World,            Renewables and other (quad Btu),2015,58.03788789867526,568.5582919870983,10.207904574891373
World,        Coal (quad Btu),2016,157.77758424857956,564.5802759287474,27.945996517329952
World,        Natural gas (quad Btu),2016,130.87610482247993,564.5802759287474,23.181133029698174
World,        Petroleum and other liquids (quad Btu),2016,188.7985399749401,564.5802759287474,33.4405128950639
World,            Nuclear (quad Btu),2016,25.712197376129318,564.5802759287474,4.554214603730562
World,            Renewables and other (quad Btu),2016,61.41584950661849,564.5802759287474,10.878142954177425
World,        Coal (quad Btu),2017,162.08837741321935,578.2452544015487,28.031077847923147
World,        Natural gas (quad Btu),2017,136.85060050523123,578.2452544015487,23.666532403601636
World,        Petroleum and other liquids (quad Btu),2017,188.7370598455391,578.2452544015487,32.63962106197852
World,            Nuclear (quad Btu),2017,25.89828117063508,578.2452544015487,4.478771070492977
World,            Renewables and other (quad Btu),2017,64.67093546692384,578.2452544015487,11.183997616003719
World,        Coal (quad Btu),2018,168.30773445894206,600.7287295060831,28.01726073552767
World,        Natural gas (quad Btu),2018,144.43914439915687,600.7287295060831,24.0439881272058
World,        Petroleum and other liquids (quad Btu),2018,193.0508931904455,600.7287295060831,32.13611796944874
World,            Nuclear (quad Btu),2018,26.513243556955885,600.7287295060831,4.413513496974745
World,            Renewables and other (quad Btu),2018,68.41771390058283,600.7287295060831,11.389119670843046
World,        Coal (quad Btu),2019,171.84042432282158,611.5089686476265,28.101047267197522
World,        Natural gas (quad Btu),2019,149.4015884572352,611.5089686476265,24.43162670003713
World,        Petroleum and other liquids (quad Btu),2019,192.13455811703943,611.5089686476265,31.41974492082295
World,            Nuclear (quad Btu),2019,27.65989087153229,611.5089686476265,4.523219165976111
World,            Renewables and other (quad Btu),2019,70.472506878998,611.5089686476265,11.524361945966291
